CUI|name|file|TUI|STY
C2937276|slight|101407944_PUMC.concept|T080|Qualitative Concept
C2937276|slight|101407944_PUMC.concept|T080|Qualitative Concept
C2937276|slight|262912613.concept|T080|Qualitative Concept
C2937276|slight|723989226.concept|T080|Qualitative Concept
C0019825|hoarseness in her voice|0334.concept|T184|Sign or Symptom
C0019825|hoarseness in her voice|517414339.concept|T184|Sign or Symptom
C0332174|weekly|0334.concept|T079|Temporal Concept
C0020889|iliac|0334.concept|T023|Body Part, Organ, or Organ Component
C0020889|iliac bone|0334.concept|T023|Body Part, Organ, or Organ Component
C0205191|Chronic|0334.concept|T079|Temporal Concept
C0205191|CHRONIC|0461.concept|T079|Temporal Concept
C0205191|chronic|0461.concept|T079|Temporal Concept
C0205191|chronic|176318078_a.concept|T079|Temporal Concept
C0205191|a prolonged course|320422564.concept|T079|Temporal Concept
C0205191|chronic|332803550.concept|T079|Temporal Concept
C0205191|chronic|433651389.concept|T079|Temporal Concept
C0237753|numbers|0334.concept|T081|Quantitative Concept
C0024764|manubrium|0334.concept|T023|Body Part, Organ, or Organ Component
C0201807|uptake|0334.concept|T059|Laboratory Procedure
C0349453|thyroid mass|0334.concept|T191|Neoplastic Process
C0349453|thyroid mass|0334.concept|T191|Neoplastic Process
C0542339|inferior|0334.concept|T082|Spatial Concept
C0542339|under|0338.concept|T082|Spatial Concept
C0542339|inferior|101407944_PUMC.concept|T082|Spatial Concept
C0221204|lytic lesion|0334.concept|T046|Pathologic Function
C0221204|lytic lesion|0334.concept|T046|Pathologic Function
C0012727|displacement|0334.concept|T082|Spatial Concept
C0012727|deviation|101407944_PUMC.concept|T082|Spatial Concept
C0040132|thyroid|0334.concept|T023|Body Part, Organ, or Organ Component
C0040132|thyroid|0461.concept|T023|Body Part, Organ, or Organ Component
C2242558|calcifications|0334.concept|T033|Finding
C0450415|right side|0334.concept|T082|Spatial Concept
C0450415|right lateral|0362.concept|T082|Spatial Concept
C2350019|pulmonary nodule|0334.concept|T191|Neoplastic Process
C0439808|profound|0334.concept|T080|Qualitative Concept
C0005560|needle biopsy|0334.concept|T060|Diagnostic Procedure
C0040137|thyroid nodule|0334.concept|T191|Neoplastic Process
C0205233|firm|0334.concept|T080|Qualitative Concept
C0205233|firm|0338.concept|T080|Qualitative Concept
C0238997|basilar dullness|0334.concept|T184|Sign or Symptom
C0225706|right basilar|0334.concept|T023|Body Part, Organ, or Organ Component
C0225706|right lung field|101407944_PUMC.concept|T023|Body Part, Organ, or Organ Component
C1720667|4+ edema|0334.concept|T033|Finding
C0230434|knees bilaterally|0334.concept|T023|Body Part, Organ, or Organ Component
C0522035|edema|0334.concept|T046|Pathologic Function
C4316337|sliding scale|0334.concept|T033|Finding
C0032952|prednisone|0334.concept|T109|Organic Chemical
C0032952|prednisone|0334.concept|T121|Pharmacologic Substance
C0032952|prednisone|0334.concept|T125|Hormone
C0032952|Prednisone|0461.concept|T109|Organic Chemical
C0032952|Prednisone|0461.concept|T121|Pharmacologic Substance
C0032952|Prednisone|0461.concept|T125|Hormone
C0032952|prednisone|0476.concept|T109|Organic Chemical
C0032952|prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|prednisone|0476.concept|T125|Hormone
C0032952|the prednisone|0476.concept|T109|Organic Chemical
C0032952|the prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|the prednisone|0476.concept|T125|Hormone
C0032952|The patient &apos;s prednisone|0476.concept|T109|Organic Chemical
C0032952|The patient &apos;s prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|The patient &apos;s prednisone|0476.concept|T125|Hormone
C0032952|prednisone|0476.concept|T109|Organic Chemical
C0032952|prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|prednisone|0476.concept|T125|Hormone
C0032952|prednisone|0476.concept|T109|Organic Chemical
C0032952|prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|prednisone|0476.concept|T125|Hormone
C0032952|prednisone|0476.concept|T109|Organic Chemical
C0032952|prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|prednisone|0476.concept|T125|Hormone
C0032952|prednisone|0476.concept|T109|Organic Chemical
C0032952|prednisone|0476.concept|T121|Pharmacologic Substance
C0032952|prednisone|0476.concept|T125|Hormone
C0032952|Prednisone|433651389.concept|T109|Organic Chemical
C0032952|Prednisone|433651389.concept|T121|Pharmacologic Substance
C0032952|Prednisone|433651389.concept|T125|Hormone
C0032952|Prednisone|433651389.concept|T109|Organic Chemical
C0032952|Prednisone|433651389.concept|T121|Pharmacologic Substance
C0032952|Prednisone|433651389.concept|T125|Hormone
C0032952|Prednisone|723989226.concept|T109|Organic Chemical
C0032952|Prednisone|723989226.concept|T121|Pharmacologic Substance
C0032952|Prednisone|723989226.concept|T125|Hormone
C0040591|tracheotomy|0334.concept|T061|Therapeutic or Preventive Procedure
C0205287|membranous|0334.concept|T080|Qualitative Concept
C0456855|right posterior|0334.concept|T082|Spatial Concept
C0445398|diuresis|0334.concept|T061|Therapeutic or Preventive Procedure
C0445398|diuresed|284487129.concept|T061|Therapeutic or Preventive Procedure
C0445398|diuresis|284487129.concept|T061|Therapeutic or Preventive Procedure
C0445398|diuresis|284487129.concept|T061|Therapeutic or Preventive Procedure
C0445398|the patient &apos;s diuresis|723989226.concept|T061|Therapeutic or Preventive Procedure
C0445398|diuresis|723989226.concept|T061|Therapeutic or Preventive Procedure
C0701466|Solu-Medrol|0334.concept|T109|Organic Chemical
C0701466|Solu-Medrol|0334.concept|T121|Pharmacologic Substance
C0701466|Solu Medrol|0410.concept|T109|Organic Chemical
C0701466|Solu Medrol|0410.concept|T121|Pharmacologic Substance
C0701466|Solu-Medrol|723989226.concept|T109|Organic Chemical
C0701466|Solu-Medrol|723989226.concept|T121|Pharmacologic Substance
C0231221|asymptomatic|0334.concept|T033|Finding
C0231221|asymptomatic|0461.concept|T033|Finding
C0449867|anticoagulated|0334.concept|T061|Therapeutic or Preventive Procedure
C1704419|effectively|0334.concept|T080|Qualitative Concept
C0007097|carcinoma|0334.concept|T191|Neoplastic Process
C0205281|invasive|0334.concept|T080|Qualitative Concept
C0205281|invasive|989519730_WGH.concept|T080|Qualitative Concept
C0439775|elevated|0334.concept|T061|Therapeutic or Preventive Procedure
C0230330|left arm|0334.concept|T023|Body Part, Organ, or Organ Component
C0230330|left|156406283.concept|T023|Body Part, Organ, or Organ Component
C1522449|radiation therapy|0334.concept|T061|Therapeutic or Preventive Procedure
C1522449|her radiation|0358.concept|T061|Therapeutic or Preventive Procedure
C1522449|radiation therapy|0370.concept|T061|Therapeutic or Preventive Procedure
C1522449|radiation therapy|101407944_PUMC.concept|T061|Therapeutic or Preventive Procedure
C0230074|right neck|0334.concept|T029|Body Location or Region
C0223651|iliac crest|0334.concept|T023|Body Part, Organ, or Organ Component
C3873370|PAPILLARY ADENOCARCINOMA OF THE LUNG|0338.concept|T191|Neoplastic Process
C3873370|Papillary adenocarcinoma of the lung|0338.concept|T191|Neoplastic Process
C1301741|A flexible bronchoscopy|0338.concept|T060|Diagnostic Procedure
C1301741|flexible bronchoscopy|0338.concept|T060|Diagnostic Procedure
C1301741|flexible bronchoscopy|0338.concept|T060|Diagnostic Procedure
C0013990|emphysema|0338.concept|T046|Pathologic Function
C0013990|emphysema|723989226.concept|T046|Pathologic Function
C0007120|broncho-alveolar carcinoma|0338.concept|T191|Neoplastic Process
C0025065|mediastinoscopy|0338.concept|T060|Diagnostic Procedure
C2082610|pneumonectomy|0338.concept|T061|Therapeutic or Preventive Procedure
C0562483|a persistent cough|0338.concept|T184|Sign or Symptom
C1956415|paroxysmal nocturnal dyspnea|0338.concept|T047|Disease or Syndrome
C1956415|paroxysmal nocturnal dyspnea|723989226.concept|T047|Disease or Syndrome
C0085619|orthopnea|0338.concept|T033|Finding
C0085619|orthopnea|0476.concept|T033|Finding
C0085619|orthopnea|723989226.concept|T033|Finding
C0019079|hemoptysis|0338.concept|T184|Sign or Symptom
C0019079|hemoptysis|0461.concept|T184|Sign or Symptom
C0019079|hemoptysis|0461.concept|T184|Sign or Symptom
C0038990|sweats|0338.concept|T033|Finding
C0751410|lower extremity weakness|0338.concept|T184|Sign or Symptom
C0577915|A &quot; spot &quot; in the left lower lobe|0338.concept|T033|Finding
C0577915|air space opacifications|723989226.concept|T033|Finding
C2684258|Percodan|0338.concept|T109|Organic Chemical
C2684258|Percodan|0338.concept|T121|Pharmacologic Substance
C0033774|itchiness|0338.concept|T184|Sign or Symptom
C0033774|ITCHING|262912613.concept|T184|Sign or Symptom
C0033774|itching|332803550.concept|T184|Sign or Symptom
C0040864|Triamcinolone|0338.concept|T109|Organic Chemical
C0040864|Triamcinolone|0338.concept|T121|Pharmacologic Substance
C0699034|Xanax|0338.concept|T109|Organic Chemical
C0699034|Xanax|0338.concept|T121|Pharmacologic Substance
C0699034|Xanax|0338.concept|T109|Organic Chemical
C0699034|Xanax|0338.concept|T121|Pharmacologic Substance
C0700786|MS Contin|0338.concept|T109|Organic Chemical
C0700786|MS Contin|0338.concept|T121|Pharmacologic Substance
C0035508|rhonchorous|0338.concept|T033|Finding
C0035508|rhonchi|0428.concept|T033|Finding
C0035508|rhonchi|723989226.concept|T033|Finding
C0746412|palpable masses|0338.concept|T033|Finding
C0746412|palpable masses|0358.concept|T033|Finding
C0746412|palpable masses|105732749.concept|T033|Finding
C0746412|masses palpable|723989226.concept|T033|Finding
C0150411|The arterial blood gases|0338.concept|T059|Laboratory Procedure
C0150411|arterial blood gas|176318078_a.concept|T059|Laboratory Procedure
C0024119|The pulmonary function tests|0338.concept|T060|Diagnostic Procedure
C0024119|Pulmonary function test|176318078_a.concept|T060|Diagnostic Procedure
C0024119|pulmonary function tests|974381789.concept|T060|Diagnostic Procedure
C0429706|an FEV1|0338.concept|T033|Finding
C0429706|FEV1|176318078_a.concept|T033|Finding
C0429706|FEV1|332803550.concept|T033|Finding
C1287681|FVC|0338.concept|T033|Finding
C1287681|FVC|176318078_a.concept|T033|Finding
C0429745|FEV1/FVC ratio|0338.concept|T034|Laboratory or Test Result
C0199525|DLCO|0338.concept|T060|Diagnostic Procedure
C0199525|DLCO|332803550.concept|T060|Diagnostic Procedure
C1967872|Atrovent metered dose inhalers|0338.concept|T200|Clinical Drug
C0264545|thickened pleura|0338.concept|T047|Disease or Syndrome
C0428648|an Fi02|0338.concept|T033|Finding
C0318153|alpha hemolytic Streptococcus|0338.concept|T007|Bacterium
C3854019|Gentamicin|0338.concept|T109|Organic Chemical
C3854019|Gentamicin|0338.concept|T195|Antibiotic
C3854019|Gentamicin|0338.concept|T109|Organic Chemical
C3854019|Gentamicin|0338.concept|T195|Antibiotic
C3854019|Gentamicin|0338.concept|T109|Organic Chemical
C3854019|Gentamicin|0338.concept|T195|Antibiotic
C3854019|Gentamicin|320422564.concept|T109|Organic Chemical
C3854019|Gentamicin|320422564.concept|T195|Antibiotic
C0002680|Ampicillin|0338.concept|T109|Organic Chemical
C0002680|Ampicillin|0338.concept|T195|Antibiotic
C0874799|Tylenol # 3|0338.concept|T200|Clinical Drug
C0874799|Tylenol #3|262912613.concept|T200|Clinical Drug
C0749155|supraclavicular|0338.concept|T047|Disease or Syndrome
C0578735|axillary adenopathy|0338.concept|T046|Pathologic Function
C0392762|quantitative|0338.concept|T081|Quantitative Concept
C0392762|quantitative|332803550.concept|T081|Quantitative Concept
C0560738|V / Q scan|0338.concept|T060|Diagnostic Procedure
C0560738|VQ scan|332803550.concept|T060|Diagnostic Procedure
C0001511|adhesions|0338.concept|T046|Pathologic Function
C0225788|left pleural fluid|0338.concept|T031|Body Substance
C0023928|lobectomy|0338.concept|T061|Therapeutic or Preventive Procedure
C0442091|extrapleural|0338.concept|T082|Spatial Concept
C1522720|pleural|0338.concept|T082|Spatial Concept
C0001418|adenocarcinoma|0338.concept|T191|Neoplastic Process
C0001418|adenocarcinoma|622086964.concept|T191|Neoplastic Process
C0001418|adenocarcinoma|989519730_WGH.concept|T191|Neoplastic Process
C0205615|well differentiated|0338.concept|T080|Qualitative Concept
C0040300|tissue|0338.concept|T024|Tissue
C0222762|rib cage|0338.concept|T023|Body Part, Organ, or Organ Component
C0443203|Distant|0338.concept|T082|Spatial Concept
C0160628|thumb|0338.concept|T037|Injury or Poisoning
C0433630|middle finger lost|0338.concept|T037|Injury or Poisoning
C0229725|submaxillary|0338.concept|T023|Body Part, Organ, or Organ Component
C2004491|scar|0338.concept|T046|Pathologic Function
C2004491|scar|0431.concept|T046|Pathologic Function
C2004491|scar|0467.concept|T046|Pathologic Function
C2004491|scar|101407944_PUMC.concept|T046|Pathologic Function
C2004491|scar|101407944_PUMC.concept|T046|Pathologic Function
C0522491|parasagittal|0338.concept|T082|Spatial Concept
C0205284|near the margin|0338.concept|T082|Spatial Concept
C0205284|border|517414339.concept|T082|Spatial Concept
C0332469|fissure|0338.concept|T017|Anatomical Structure
C0205164|major|0338.concept|T080|Qualitative Concept
C0028259|nodule|0338.concept|T020|Acquired Abnormality
C0028259|nodule|0461.concept|T020|Acquired Abnormality
C0028259|one nodule|105732749.concept|T020|Acquired Abnormality
C0028259|one nodule|105732749.concept|T020|Acquired Abnormality
C0028259|nodules|105732749.concept|T020|Acquired Abnormality
C1334603|MIXED MESODERMAL CANCER|0358.concept|T191|Neoplastic Process
C1334603|mixed mesodermal cancer|0358.concept|T191|Neoplastic Process
C1334603|a mixed mesodermal cancer|0358.concept|T191|Neoplastic Process
C1334603|mixed mesodermal cancer|0358.concept|T191|Neoplastic Process
C0020699|hysterectomy|0358.concept|T061|Therapeutic or Preventive Procedure
C0020699|a hysterectomy|0431.concept|T061|Therapeutic or Preventive Procedure
C0020699|hysterectomy|0431.concept|T061|Therapeutic or Preventive Procedure
C0278321|bilateral oophorectomy|0358.concept|T061|Therapeutic or Preventive Procedure
C1442978|abdominal wall hernia|0358.concept|T047|Disease or Syndrome
C1442978|An abdominal wall hernia|0358.concept|T047|Disease or Syndrome
C0193883|pelvic lymph node dissection|0358.concept|T061|Therapeutic or Preventive Procedure
C0193883|pelvic lymph node dissection|0358.concept|T061|Therapeutic or Preventive Procedure
C0019329|abdominal wall hernia repair|0358.concept|T061|Therapeutic or Preventive Procedure
C2979982|bleeding per vagina|0358.concept|T046|Pathologic Function
C0521158|recurrent tumor|0358.concept|T191|Neoplastic Process
C0221198|this lesion|0358.concept|T033|Finding
C0221198|lesion|0358.concept|T033|Finding
C0221198|lesion|0390.concept|T033|Finding
C0221198|lesion|284487129.concept|T033|Finding
C0733624|Halcion|0358.concept|T109|Organic Chemical
C0733624|Halcion|0358.concept|T121|Pharmacologic Substance
C0733624|Halcion|989519730_WGH.concept|T109|Organic Chemical
C0733624|Halcion|989519730_WGH.concept|T121|Pharmacologic Substance
C0733624|Halcion|989519730_WGH.concept|T109|Organic Chemical
C0733624|Halcion|989519730_WGH.concept|T121|Pharmacologic Substance
C0025696|methyclothiazide|0358.concept|T109|Organic Chemical
C0025696|methyclothiazide|0358.concept|T121|Pharmacologic Substance
C0278259|local excision|0358.concept|T061|Therapeutic or Preventive Procedure
C0002903|anesthesia|0358.concept|T061|Therapeutic or Preventive Procedure
C1282546|Her vaginal pack|0358.concept|T061|Therapeutic or Preventive Procedure
C1272738|Her Jackson-Pratt drain|0358.concept|T074|Medical Device
C1272738|his Jackson-Pratt drains|0370.concept|T074|Medical Device
C1272738|her JP drain|622086964.concept|T074|Medical Device
C1299586|difficulty|0358.concept|T033|Finding
C1299586|difficulty|0358.concept|T033|Finding
C1536155|pelvic radiation therapy|0358.concept|T061|Therapeutic or Preventive Procedure
C0200739|frozen section analysis|0358.concept|T059|Laboratory Procedure
C0200739|the frozen section|622086964.concept|T059|Laboratory Procedure
C0200728|The permanent pathology sections|0358.concept|T059|Laboratory Procedure
C0227794|vaginal apex|0358.concept|T029|Body Location or Region
C0227794|apicovaginal|0358.concept|T029|Body Location or Region
C0227794|vaginal apex|0358.concept|T029|Body Location or Region
C0277556|recurrence|0358.concept|T047|Disease or Syndrome
C0277556|recurrence|0358.concept|T047|Disease or Syndrome
C0205099|central|0358.concept|T082|Spatial Concept
C0205099|central|156406283.concept|T082|Spatial Concept
C0549379|cancer recurrence|0358.concept|T191|Neoplastic Process
C0205276|local|0358.concept|T082|Spatial Concept
C0036410|sclerae|0358.concept|T023|Body Part, Organ, or Organ Component
C0036410|sclera|0467.concept|T023|Body Part, Organ, or Organ Component
C0205180|anicteric|0358.concept|T033|Finding
C0205180|anicteric|0467.concept|T033|Finding
C0542193|relaxed|0358.concept|T080|Qualitative Concept
C0230060|inferoorbital wall|0358.concept|T029|Body Location or Region
C0277910|systolic ejection murmur|0358.concept|T033|Finding
C0277910|systolic ejection murmur|0467.concept|T033|Finding
C0277910|systolic ejection murmur|101407944_PUMC.concept|T033|Finding
C0277910|systolic ejection murmur|156406283.concept|T033|Finding
C0205112|at the base|0358.concept|T082|Spatial Concept
C1265804|nonpitting edema|0358.concept|T033|Finding
C0558588|an exam under anesthesia|0358.concept|T058|Health Care Activity
C0340321|Old inferior wall myocardial infarction|0362.concept|T047|Disease or Syndrome
C0340321|old|156406283.concept|T047|Disease or Syndrome
C0412674|Head magnetic resonance imaging study|0362.concept|T060|Diagnostic Procedure
C0412674|Head magnetic resonance imaging study|0362.concept|T060|Diagnostic Procedure
C0206077|transcranial Dopplers|0362.concept|T060|Diagnostic Procedure
C0206077|Transcranial Dopplers|0362.concept|T060|Diagnostic Procedure
C0206077|transcranial Dopplers|0362.concept|T060|Diagnostic Procedure
C0206077|Transcranial Dopplers|101407944_PUMC.concept|T060|Diagnostic Procedure
C0430461|Holter electrocardiogram|0362.concept|T060|Diagnostic Procedure
C0430461|Holter electrocardiogram|0362.concept|T060|Diagnostic Procedure
C0430461|Holter electrocardiogram|0362.concept|T060|Diagnostic Procedure
C0430461|A Holter monitor|0390.concept|T060|Diagnostic Procedure
C0430461|Holter monitor|0390.concept|T060|Diagnostic Procedure
C0430461|A Holter|176318078_a.concept|T060|Diagnostic Procedure
C0042825|visual field testing|0362.concept|T060|Diagnostic Procedure
C0042825|Visual field testing|0362.concept|T060|Diagnostic Procedure
C0344232|blurred vision|0362.concept|T033|Finding
C0344232|The blurred vision|0362.concept|T033|Finding
C0344232|blurred vision|0362.concept|T033|Finding
C0344232|blurry vision|0362.concept|T033|Finding
C0344232|blurred vision|0362.concept|T033|Finding
C0344232|blurred vision|0362.concept|T033|Finding
C0344232|blurry vision|0476.concept|T033|Finding
C0344232|blurry vision|101407944_PUMC.concept|T033|Finding
C0007787|transient ischemic attack|0362.concept|T047|Disease or Syndrome
C0007787|TRANSIENT ISCHEMIC ATTACK|433651389.concept|T047|Disease or Syndrome
C0004134|ataxia|0362.concept|T184|Sign or Symptom
C0474393|motor deficits|0362.concept|T033|Finding
C0233715|speech deficits|0362.concept|T033|Finding
C0150075|sensory deficits|0362.concept|T033|Finding
C0151315|a tight neck|0362.concept|T184|Sign or Symptom
C0565959|new episodes|0362.concept|T079|Temporal Concept
C0565959|a new event|498710998.concept|T079|Temporal Concept
C0017642|Glipizide|0362.concept|T109|Organic Chemical
C0017642|Glipizide|0362.concept|T121|Pharmacologic Substance
C0017642|Glipizide|0362.concept|T109|Organic Chemical
C0017642|Glipizide|0362.concept|T121|Pharmacologic Substance
C0017642|Glipizide|0362.concept|T109|Organic Chemical
C0017642|Glipizide|0362.concept|T121|Pharmacologic Substance
C0235754|bladder papilloma|0362.concept|T191|Neoplastic Process
C0376358|prostate cancer|0362.concept|T191|Neoplastic Process
C0149931|migraines|0362.concept|T047|Disease or Syndrome
C0590720|Isordil|0362.concept|T109|Organic Chemical
C0590720|Isordil|0362.concept|T121|Pharmacologic Substance
C0590720|Isordil|0461.concept|T109|Organic Chemical
C0590720|Isordil|0461.concept|T121|Pharmacologic Substance
C0425716|Capillary refill|0362.concept|T042|Organ or Tissue Function
C1719782|The light reflex|0362.concept|T033|Finding
C0430740|The motor examination|0362.concept|T060|Diagnostic Procedure
C0430740|motor examination|0431.concept|T060|Diagnostic Procedure
C0430740|Motor examination|156406283.concept|T060|Diagnostic Procedure
C1504476|pronator drift|0362.concept|T046|Pathologic Function
C1504476|pronator drift|101407944_PUMC.concept|T046|Pathologic Function
C0204059|the strength|0362.concept|T060|Diagnostic Procedure
C0278158|finger-nose-finger test|0362.concept|T060|Diagnostic Procedure
C0278158|The finger-to-nose|156406283.concept|T060|Diagnostic Procedure
C1288236|The heel-shin-test|0362.concept|T033|Finding
C0034935|The Babinski &apos;s|0362.concept|T033|Finding
C0034935|Babinski reflex|0476.concept|T033|Finding
C0278125|The cross extension reflex|0362.concept|T184|Sign or Symptom
C0202239|uric acid|0362.concept|T059|Laboratory Procedure
C0202239|uric acid|332803550.concept|T059|Laboratory Procedure
C0202239|uric acid|723989226.concept|T059|Laboratory Procedure
C0475880|hemolyzed sample|0362.concept|T033|Finding
C0243032|magnetic resonance imaging angiogram|0362.concept|T060|Diagnostic Procedure
C0243032|MRA|0468.concept|T060|Diagnostic Procedure
C0243032|MRA|638157550_SC.concept|T060|Diagnostic Procedure
C0243032|MRA|638157550_SC.concept|T060|Diagnostic Procedure
C0232342|decreased flow|0362.concept|T046|Pathologic Function
C0232342|decreased flow|0362.concept|T046|Pathologic Function
C0423411|retinal lesion|0362.concept|T033|Finding
C0034088|pulmonary insufficiency|0362.concept|T046|Pathologic Function
C0034088|pulmonary insufficiency|0477.concept|T046|Pathologic Function
C0003504|aortic insufficiency|0362.concept|T047|Disease or Syndrome
C0003504|aortic insufficiency|0467.concept|T047|Disease or Syndrome
C0003504|aortic regurgitation|176318078_a.concept|T047|Disease or Syndrome
C0354566|intravenous heparin|0362.concept|T109|Organic Chemical
C0354566|intravenous heparin|0362.concept|T121|Pharmacologic Substance
C0354566|IV Heparin|0390.concept|T109|Organic Chemical
C0354566|IV Heparin|0390.concept|T121|Pharmacologic Substance
C0354566|intravenous Heparin|0390.concept|T109|Organic Chemical
C0354566|intravenous Heparin|0390.concept|T121|Pharmacologic Substance
C0262469|embolic strokes|0362.concept|T047|Disease or Syndrome
C0523584|MB fraction|0362.concept|T059|Laboratory Procedure
C0456754|This moving sense|0362.concept|T033|Finding
C0559750|his continuing hematuria|0362.concept|T046|Pathologic Function
C1293027|carotid|0362.concept|T058|Health Care Activity
C1293027|Carotid|0362.concept|T058|Health Care Activity
C1293027|carotid|0362.concept|T058|Health Care Activity
C0205303|noninvasives|0362.concept|T169|Functional Concept
C0205303|noninvasives|0362.concept|T169|Functional Concept
C0205303|noninvasives|0362.concept|T169|Functional Concept
C0439735|left upper quadrant|0362.concept|T082|Spatial Concept
C0271390|terminal nystagmus|0362.concept|T047|Disease or Syndrome
C0439834|slow|0362.concept|T080|Qualitative Concept
C0439834|slow|498710998.concept|T080|Qualitative Concept
C0018777|conduction hearing|0362.concept|T047|Disease or Syndrome
C0457436|weakness on the left side|0362.concept|T033|Finding
C0233844|clumsy|0362.concept|T184|Sign or Symptom
C1295585|decreased vibratory sense|0362.concept|T033|Finding
C0205108|distal|0362.concept|T082|Spatial Concept
C0014772|red blood cells|0362.concept|T059|Laboratory Procedure
C0014772|red blood cell count|433651389.concept|T059|Laboratory Procedure
C0014772|red blood cells|723989226.concept|T059|Laboratory Procedure
C1265608|low-density area|0362.concept|T033|Finding
C0230005|occipital|0362.concept|T029|Body Location or Region
C0230005|occipital|101407944_PUMC.concept|T029|Body Location or Region
C0230005|occipital|101407944_PUMC.concept|T029|Body Location or Region
C0441994|lower|0362.concept|T082|Spatial Concept
C0441994|lower|156406283.concept|T082|Spatial Concept
C0205365|subacute|0362.concept|T079|Temporal Concept
C0149559|posterior communicating artery|0362.concept|T023|Body Part, Organ, or Organ Component
C0007273|carotid disease|0362.concept|T047|Disease or Syndrome
C0007273|carotid disease|498710998.concept|T047|Disease or Syndrome
C0003811|arrhythmias|0362.concept|T047|Disease or Syndrome
C0003811|arrhythmias|0390.concept|T047|Disease or Syndrome
C0003811|arrhythmias|0467.concept|T047|Disease or Syndrome
C0229089|right eye|0362.concept|T023|Body Part, Organ, or Organ Component
C0229089|OD|332803550.concept|T023|Body Part, Organ, or Organ Component
C0332503|wedge-shaped|0362.concept|T082|Spatial Concept
C3887875|visual field defect|0362.concept|T033|Finding
C0205122|segmental|0362.concept|T082|Spatial Concept
C1997351|left ventricular dysfunction|0362.concept|T047|Disease or Syndrome
C1997351|left ventricle dysfunction|0390.concept|T047|Disease or Syndrome
C3266752|Overall left ventricle systolic function moderately impaired|0362.concept|T047|Disease or Syndrome
C0750572|estimated|0362.concept|T081|Quantitative Concept
C0750572|estimated|0477.concept|T081|Quantitative Concept
C2919598|vestibular dysfunction|0362.concept|T047|Disease or Syndrome
C0205272|regular|0362.concept|T080|Qualitative Concept
C0205272|regular|0362.concept|T080|Qualitative Concept
C0205272|regular|0362.concept|T080|Qualitative Concept
C0205272|regular|0370.concept|T080|Qualitative Concept
C0205272|regular|622086964.concept|T080|Qualitative Concept
C3839357|Head|0362.concept|T060|Diagnostic Procedure
C4305213|Head|0362.concept|T060|Diagnostic Procedure
C0428616|creatinine kinase with MB fractions|0362.concept|T059|Laboratory Procedure
C0494165|METASTATIC CANCER TO THE LIVER|0370.concept|T191|Neoplastic Process
C0494165|Metastatic cancer to the liver|0370.concept|T191|Neoplastic Process
C0149978|rectal carcinoma|0370.concept|T191|Neoplastic Process
C0149978|rectal carcinoma|0370.concept|T191|Neoplastic Process
C0149978|rectal carcinoma|0370.concept|T191|Neoplastic Process
C0149978|RECTAL CARCINOMA|320422564.concept|T191|Neoplastic Process
C0151636|premature ventricular contractions|0370.concept|T047|Disease or Syndrome
C0151636|premature ventricular contractions|0370.concept|T047|Disease or Syndrome
C0151636|premature ventricular contractions|0370.concept|T047|Disease or Syndrome
C0151636|Ventricular ectopy|0390.concept|T047|Disease or Syndrome
C0151636|ventricular ectopy|0390.concept|T047|Disease or Syndrome
C0151636|ventricular ectopy|0390.concept|T047|Disease or Syndrome
C0151636|ventricular ectopy|0390.concept|T047|Disease or Syndrome
C0151636|ventricular premature beats|0390.concept|T047|Disease or Syndrome
C0151636|ventricular ectopy|176318078_a.concept|T047|Disease or Syndrome
C0151636|premature ventricular contractions|974381789.concept|T047|Disease or Syndrome
C0400436|left hepatectomy|0370.concept|T061|Therapeutic or Preventive Procedure
C0400436|left hepatectomy|0370.concept|T061|Therapeutic or Preventive Procedure
C2004459|an APR|0370.concept|T061|Therapeutic or Preventive Procedure
C2004459|abdominoperineal resection|0370.concept|T061|Therapeutic or Preventive Procedure
C0016360|5FU|0370.concept|T114|Nucleic Acid, Nucleoside, or Nucleotide
C0016360|5FU|0370.concept|T121|Pharmacologic Substance
C0011882|diabetic neuropathy|0370.concept|T047|Disease or Syndrome
C0700718|Diabeta|0370.concept|T109|Organic Chemical
C0700718|Diabeta|0370.concept|T121|Pharmacologic Substance
C0700718|Diabeta|0370.concept|T109|Organic Chemical
C0700718|Diabeta|0370.concept|T121|Pharmacologic Substance
C0700727|Sudafed|0370.concept|T109|Organic Chemical
C0700727|Sudafed|0370.concept|T121|Pharmacologic Substance
C0700727|Sudafed|0370.concept|T109|Organic Chemical
C0700727|Sudafed|0370.concept|T121|Pharmacologic Substance
C0039771|Theo-dur|0370.concept|T109|Organic Chemical
C0039771|Theo-dur|0370.concept|T121|Pharmacologic Substance
C0039771|Theo-dur|0370.concept|T109|Organic Chemical
C0039771|Theo-dur|0370.concept|T121|Pharmacologic Substance
C0039771|Theo-Dur|0461.concept|T109|Organic Chemical
C0039771|Theo-Dur|0461.concept|T121|Pharmacologic Substance
C0699055|Betoptic|0370.concept|T109|Organic Chemical
C0699055|Betoptic|0370.concept|T121|Pharmacologic Substance
C0699055|Betoptic|0370.concept|T109|Organic Chemical
C0699055|Betoptic|0370.concept|T121|Pharmacologic Substance
