16PF||Personality factor questionnaire
PSP||Progressive supranuclear palsy
PSP||progressive supranuclear palsy
PSQI||Pittsburgh sleep quality index
PSS||Perceived stress scale
PSS||Progressive systemic sclerosis
PSS||proportionate short stature
PSW||Psychiatric social worker
PT||Paroxysmal tachycardia
PT||Partial thickness burn
PT||Patch test
PT||Phage type
PT||Pregnancy test
PT||Prothrombin time
PT||Pulmonary trunk
PT||Pulmonary trunk abnormality
PTA||Automated pure tone audiometry
PTA||Percutaneous angioplasty of abdominal aorta
PTA||Percutaneous angioplasty of arterial graft
PTA||Percutaneous angioplasty of carotid artery
PTA||Percutaneous angioplasty of common femoral artery
PTA||Percutaneous angioplasty of common iliac artery
PTA||Percutaneous angioplasty of crural artery
PTA||Percutaneous angioplasty of external iliac artery
PTA||Percutaneous angioplasty of profunda femoris
PTA||Percutaneous angioplasty of renal artery
PTA||Percutaneous angioplasty of subclavian artery
PTA||Percutaneous angioplasty of superficial femoral artery
PTA||Percutaneous angioplasty of thoracic aorta
PTA||Percutaneous transluminal angioplasty of intracranial artery
PTA||Post
PTA||Posterior tibial artery
PTA||Pure tone audiometry
PTAH||Mallory's phosphotungstic acid haematoxylin
PTAH||Mallory's phosphotungstic acid haematoxylin stain
PTAH||Mallory's phosphotungstic acid hematoxylin
PTAH||Mallory's phosphotungstic acid hematoxylin stain
PTB||Pulmonary tuberculosis
PTBC||Paratertiary butylcatechol
PTC||Papillary thyroid carcinoma
PTC||Percutaneous transhepatic cholangiogram
PTC||Post
PTC||papillary thyroid carcinoma
PTCA||Percutaneous transluminal coronary angioplasty
PTCD||pontine tegmental cap dysplasia
PTE||Post
PTE||Pulmonary thromboembolism
PTFE||Polytetrafluoroethylene sheet
PTH||Parathyroid hormone
PTH||Parathyroid hormone level
PTHS||Pitt
PTHrP||Ectopic parathyroid hormone
PTHrP||Parathyroid hormone
PTLD||Post
PTS||Posttraumatic seizure
PTSD||Post
PTT||Partial thromboplastin time
PTT||Prothrombin time
PTV||Planning target volume
PU||Partial upper denture
PU||Peptic ulcer
PU||acute + perforation
PUBS||Percutaneous umbilical blood sampling
PUD||Peptic ulcer disease
PUF||High polyunsaturated fat diet
PUF||Low polyunsaturated fat diet
PUF||Polyunsaturated fat intake
PUF||Polyunsaturated fat requirement
PUF||Polyunsaturated fat supplementation
PUF||Recommended polyunsaturated fat intake
PUFA||High polyunsaturated fatty acid diet
PUFA||Polyunsaturated fat margarine
PUFA||Polyunsaturated fatty acid
PUFA||Polyunsaturated fatty acid intake
PUFA||Polyunsaturated fatty acid requirement
PUFA||Polyunsaturated fatty acid supplementation
PUFA||Polyunsaturated vegetable oil
PUFA||Recommended polyunsaturated fatty acid intake
PUJ||Pelviureteric junction
PUJ||Pelviureteric obstruction
PUO||Pelviureteric obstruction
PUO||Pyrexia of unknown origin
PUPPP||Pruritic urticarial papules and plaques of pregnancy
PUV||Posterior urethral valve
PV||Congenital pulmonary valve abnormality
PV||Congenital pulmonary valve stenosis
PV||Pemphigus vulgaris
PV||Pityriasis versicolor
PV||Plasma viscosity
PV||Portal vein
PV||Pulmonary valve
PV||Pulmonary valve operation
PV||Pulmonary valvotomy
PV||Pulmonary vein
PV||Pulmonary vein abnormality
PV||Vaginal bleeding
PV||Vaginal blood loss
PV||Vaginal infection
PV||plasma viscosity
PVA||Partial villous atrophy
PVA||Polyvinyl alcohol
PVC||Polyvinyl chloride
PVC||Polyvinyl chloride dental material
PVD||Peripheral vascular disease
PVD||Post
PVD||Post
PVD||Posterior vitreous detachment
PVD||Pulmonary valve disease
PVD||peripheral vascular disease
PVE||Prosthetic valve endocarditis
PVEP||Pattern visual evoked potentials
PVER||Pattern visual evoked responses
PVFS||Postviral fatigue syndrome
PVH||Periventricular heterotopia
PVL||Paravalvular leak
PVL||Periventricular leucomalacia
PVL||Periventricular leukomalacia
PVL||Repair of aortic paravalvular leak
PVL||Repair of atrioventricular paravalvular leak
PVL||Repair of mitral paravalvular leak
PVL||Repair of pulmonary paravalvular leak
PVL||Repair of tricuspid paravalvular leak
PVL||Repair of truncal paravalvular leak
PVNH||periventricular nodular heterotopia
PVNS||Pigmented villonodular synovitis
PVP||Pulmonary valvuloplasty
PVR||Proliferative vitreoretinopathy
PVR||Pulmonary regurgitation
PVR||Pulmonary valve replacement
PVR||Pulmonary vascular resistance
PVR||Pulse volume recorder pneumoplethysmography
PVRI||Pulmonary vascular resistance index
PVRR||Pulmonary valve re
PVS||Persistent vegetative state
PVS||Pulmonary valve stenosis
PVT||Portal vein thrombosis
PVy||Pulmonary valvotomy
PW||Pulsed wave ultrasonic Doppler
PWM||Pokeweed mitogen B
PWS||Port
PXE||Pseudoxanthoma elasticum
PXF||Pseudoexfoliation of lens capsule
PaCO2||Arterial carbon dioxide tension
Pad||unit of product usage
Pct||Platelet haematocrit
Pct||Platelet hematocrit
Per||dosing instruction fragment
Pf||Plasmodium falciparum
Plt||Platelet count
Pm||Plasmodium malariae
Po||Plasmodium ovale
PoCUS||point of care ultrasound
Ppt||Paper point for endodontic treatment
PsA||Psoriatic arthritis
Pv||Plasmodium vivax
Px||Plasma exchange
QALYs||Quality adjusted life years
QIF||Quadriplegia index of function
QL||Quality of life index
QPR||Process of Recovery Questionnaire
QSZnOE||Quick setting zinc oxide eugenol
QUALY||Quality adjusted life years
QWB||Quality of wellbeing scale
RA||Double outlet right atrium
RA||Refractory anaemia
RA||Refractory anemia
RA||Relative analgesia
RA||Retinoic acid product
RA||Retrograde amnesia
RA||Rheumatoid arthritis
RA||Right atrial abnormality
RA||Right atrial operation
RA||Right atrial pressure
RA||Right atrium
RAA||Right atrial appendage
RACAB||Robot assisted coronary artery bypass
RAD||Right axis deviation
RAD||radiation absorbed dose
RAEB||Refractory anaemia with excess blasts
RAEB||Refractory anaemia with excess of blasts
RAEB||Refractory anemia with excess blasts
RAEB||Refractory anemia with excess of blasts
RAF||non
RAF||non
RAI||Radioactive iodine therapy
RAI||Ritchie articular index
RAI||radioactive iodine therapy
RAIU||Radioactive iodine uptake
RALD||RAS
RALD||RAS
RAMSVPS||retinal arterial macroaneurysm with supravalvular pulmonic stenosis
RAO||Retinal artery occlusion
RAP||Right atrial pressure
RAP||retinal angiomatous proliferation
RAPADILINO||radial ray malformations, patella and palate abnormalities, diarrhea and dislocated joints, limb abnormalities and little size, slender nose and normal intelligence
RAPADILINO||radial ray malformations, patella and palate abnormalities, diarrhoea and dislocated joints, limb abnormalities and little size, slender nose and normal intelligence
RAPD||Relative afferent pupil defect
RAPD||Relative afferent pupillary defect
RAPT||Renfrew action picture test
RAPT||Renfrew acton picture test
RARS||Refractory anaemia with ringed sideroblasts
RARS||Refractory anemia with ringed sideroblasts
RAS||Recurrent aphthous stomatitis
RAS||Renal artery stenosis
RASS||Richmond agitation
RAST||Radio
RAST||radioallergosorbent test
RAT||Recurrent acute tonsillitis
RAg||Factor VIII related antigen level
RAg||Factor VIII
RB||Rectal bleeding
RB||Rio Bravo fever
RBBB||Right bundle branch block
RBBB||Right bundle branch block with left anterior fascicular block
RBBB||Right bundle branch block with left posterior fascicular block
RBC||Pro
RBC||Red blood cell
RBC||Red blood cell cholinesterase
RBC||Red blood cell count
RBC||red blood cell clumping
RBC||red blood cell maturation arrest
RBG||Random blood glucose
RBMT||Rivermead behavioral memory test
RBMT||Rivermead behavioural memory test
RBN||Retrobulbar neuritis
RC||Repeated contractions technique
RC||Respite care
RC||Retinal correspondence
RCA||Right coronary artery
RCADS||Revised Children's Anxiety and Depression Scale
RCB||Retrocalcaneal bursitis
RCBA||Reading comprehension for aphasia
RCC||Right coronary cusp
RCCA||Right common carotid artery
RCDP||Rhizomelic chondrodysplasia punctata
RCF||Root canal filling
RCL||Radial collateral ligament
RCM||Restrictive cardiomyopathy
RCT||Root canal therapy
RD||Reducing diet
RD||Repair of retinal detachment
RD||Retinal detachment
RDB||Rookwood Driving Battery
RDLS||Reynell developmental language scales
RDS||Respiratory distress syndrome of newborn
RDW||Erythrocyte distribution width calculation technique
RDW||Red blood cell distribution width
RE||Rectal examination
RE||Regional enteritis
RE||Retrograde ejaculation
RE||Right eye
RE||regional enteritis
RE||requested by patient
REACT||reaction tester
REDY||Regeneration of dialysate
REM||Real ear measurement of hearing aid gain
REM||Reticular erythematous mucinosis
RER||Respiratory exchange ratio
RET||Rational emotive therapy
RF||Radiofrequency destruction of abdominal cutaneous nerve
RF||Radiofrequency destruction of nerves and ganglia
RF||Rectus femoris
RF||Renal failure
RF||Rheumatoid factor
RF||Root filling
RFA||Reason for assessment
RFES||Reasons for eating scale
RFF||Radial forearm flap
RFLP||Restriction fragment length polymorphism
RFS||Reasons for smoking scale
RFV||Congenital rearfoot varus
RG||Reactive gastritis
RGM||Respiratory gas monitor
RGO||Reciprocating gait orthosis
RGS||Rieger syndrome
RH||Residential home
RH||Rest home
RHA||English regional health authority
RHA||Right heart assist operation
RHA||Right hepatic artery
RHF||Right heart failure
RI||Radioisotope therapy
RI||Reflex inhibition
RI||Renal index
RI||Residual inhibition of tinnitus
RI||Rhesus isoimmunisation
RI||Rhesus isoimmunization
RICE||Rest, ice, compression and elevation treatment program
RICH||rapidly involuting congenital haemangioma
RICH||rapidly involuting congenital hemangioma
RIF||Rebound tenderness of right iliac fossa
RIF||Right iliac fossa
RIF||Right iliac fossa pain
RIF||Tenderness of right iliac fossa
RIGS||radioimmunoguided surgery
RIH||Right inguinal hernia
RIMA||Right internal mammary artery
RIND||Reversible ischaemic neurological defect
RIND||Reversible ischemic neurological defect
RIP||Raised intracranial pressure
RIP||Reflex inhibiting patterning
RIP||Reflex inhibiting posture
RIPA||Ross information processing assessment
RK||Radial keratotomy
RLF||Retrolental fibroplasia
RLL||Lower lobe of right lung
RLL||Right lower lobe pneumonia
RLN||Recurrent laryngeal nerve
RLOC||Recovery locus of control scale
RLS85||Reaction Level Scale
RLZ||Right lower zone pneumonia
RM||Radical mastoidectomy
RM||Registered midwife
RM7||refer patient to RMO
RMA||Rivermead motor assessment
RMB||Right main bronchus
RME||Adjust rapid maxillary expansion appliance
RME||Placement of fixed rapid maxillary expansion appliance
RME||Rapid maxillary expansion appliance
RME||Rapid maxilllary expansion appliance
RME||Removal of fixed orthodontic appliance
RMH||Royal Marsden hospital testicular tumor staging system
RMH||Royal Marsden hospital testicular tumour staging system
RML||Middle lobe of right lung
RMLE||Repair of right mediolateral episiotomy
RMLE||Right mediolateral episiotomy
RMO||Responsible medical officer
RMP||Right mentoposterior position
RMSF||Rocky Mountain spotted fever
RMT||Radiomicrosphere therapy
RMT||Recognition memory test
RMTD||Rhythmic mid
RMZ||Right middle zone pneumonia
RN||Red nucleus
RN||Reflux nephropathy
RN||Registered nurse
RNA||Ribonucleic acid
RND||Radical neck dissection
RND||radical neck dissection
RNI||Recommended nutrient intake
RNP||Ribonucleoprotein antibody
RNP||U
RNP||U
RNV||Radionuclide ventriculography
RO||Reality orientation
ROA||Right occipitoanterior position
ROD||Renal osteodystrophy
ROD||Renal osteodystrophy, assessment
ROL||Right occipitolateral position
ROM||Range of motion activity
ROM||Range of movement activity
ROM||Removal of metalwork
ROM||Ruptured membranes
ROMW||Removal of metalwork
ROP||Removal of plaster
ROP||Retinopathy of prematurity
ROP||Right occipitoposterior position
ROP||Root of penis
ROS||Removal of extrinsic tooth stain
ROS||Removal of suture from mouth
ROS||Removal of sutures
ROS||removal of suture
ROT||Right occipitotransverse position
ROU||Recurrent oral ulceration
RP||Rectal prolapse
RP||Rest pain
RP||Retinitis pigmentosa
RP||Root planing of tooth
RP||received therapy or drug for
RPA||Abnormal origin of right pulmonary artery
RPA||Right pulmonary artery
RPAB||Rivermead perceptual assessment battery
RPC||Retained products of conception
RPD||Partial denture
RPD||Take impression for partial denture
RPDA||Right dominant posterior descending artery
RPE||Retinal pigment epithelial detachment
RPE||Retinal pigment epithelium
RPED||Retinal pigment epithelial detachment
RPF||Retroperitoneal fibrosis
RPG||Retrograde pyelogram
RPGN||Rapidly progressive glomerulonephritis
RPHA||Reverse passive haemagglutination
RPHA||Reverse passive hemagglutination
RPLND||Retroperitoneal lymph node dissection
RPOC||Retained products of conception
RPOP||Removal of plaster of Paris
RPP||Retropubic prostatectomy
RQ||Respiratory quotient
RR||Leprosy reversal reaction
RR||No red reflex
RR||Red reflex
RR||Red reflex present
RR||Respiratory rate
RR||Ross river fever
RRLN||Right recurrent laryngeal nerve
RRV||Ross river virus
RS||Rectal swab
RS||Respiratory system
RS||Rhythmic stabilisation
RS||Rhythmic stabilisation technique
RS||Rhythmic stabilization
RS||Rhythmic stabilization technique
RS3PE||Remitting seronegative symmetric synovitis with pitting edema
RS3PE||Remitting seronegative symmetric synovitis with pitting oedema
RSA||Right sacroanterior position
RSCA||Right subclavian artery
RSD||Reflex sympathetic dystrophy
RSES||Rosenberg self
RSI||Rapid sequence induction
RSI||Repetitive strain injury
RSIS||Repetitive strain injury syndrome
RSL||Right sacrolateral position
RSO||Right salpingo
RSP||Right sacroposterior position
RSPV||Right superior pulmonary vein
RSS||Relative's stress scale
RSS||Relatives' stress scale
RSSE||Russian spring
RST||Rapid screening test
RST||Right sacral transverse position
RSV||Human respiratory syncytial virus
RSV||Respiratory syncytial virus infection
RSV||Respiratory syncytial virus swab
RT||Relaxation training
RT||Reminiscence therapy
RTA||Renal tubular acidosis
RTA||Road traffic accident injury examination
RTA||Traffic accident on public road
RTA||motor vehicle
RTA||not motor vehicle
RTA||retinal thickness analyser
RTA||retinal thickness analyzer
RTB||Respiratory tuberculosis
RTI||Respiratory tract infection
RTI||Routine task inventory
RTP||Radiotherapy planning
RTQ||Revised tolerance questionnaire
RTS||Rett syndrome
RTS||Revised trauma score
RTW||Returned to work
RU||Rodent ulcer
RUL||Right upper lobe pneumonia
RUL||Upper lobe of right lung
RUQ||Right upper quadrant
RUZ||Right upper zone pneumonia
RV||Coronary fistulae from right ventricle
RV||Residual respiratory volume
RV||Right ventricle
RV||Right ventricular abnormality
RV||Right ventricular operation
RV||Right ventricular pressure
RVA||Right visual acuity
RVAD||Implantation of right ventricular assist device
RVCL||retinal vasculopathy cerebral leucoencephalopathy
RVCL||retinal vasculopathy cerebral leukoencephalopathy
RVEDP||Right ventricular end
RVEF||Right ventricular ejection fraction
RVF||Rectovaginal fistula
RVF||Rift valley fever
RVF||Right ventricular failure
RVH||Right ventricular hypertrophy
RVOT||Hypoplasia of right ventricular outflow tract
RVOT||Hypoplasia of right ventricular outflow tract and trabecular area
RVOT||Right ventricular outflow tract
RVOT||Right ventricular outflow tract abnormality
RVOTO||Operation for right ventricular outflow tract obstruction
RVOTO||Right ventricular outflow tract obstruction
RVP||Right ventricular pressure
RVSWI||Right ventricular stroke work index
RVT||Renal vein thrombosis
RVVT||Russell's viper venom clotting time
RVW||Right ventricular work
RW||Round window
Ra226||Radium 226
RaFEA||Radiofrequency endometrial ablation
Raw||Airway resistance
RhA||Rheumatoid arthritis
RhD||6 months after anti
RhF||Rheumatic fever
RhF||Rheumatoid factor
Rn222||Radon 222
Ro||reality orientation
Rp||Ribosomal peptide antibody
Rp||ribosomal peptide antibody
Rs||Rectal snips
Rt||reminiscence therapy
Ru106||Ruthenium 106
Rut||male seasonal mating period
S24||S scale Andrews and Cutler
S3||Third heart sound
SA||Salicylic acid
SA||Semen analysis
SA||Serum albumin
SA||Sexual abuse
SA||Sinoatrial node
SAA||Serum amyloid A
SAB||Subacromial bursa
SABS||Sabouraud agar
SAC||Standardized Assessment of Concussion
SACD||Subacute combined degeneration
SACLE||Subacute cutaneous lupus erythematosus
SAD||Seasonal affective disorder
SADD||Short alcohol dependence data
SADDAN||Severe achondrolasia with developmental delay and acanthosis nigricans
SADQ||Severity of alcohol dependence questionnaire
SAFER||Safety assessment of function and the environment for rehabilitation
SAH||S
SAH||S
SAH||Spontaneous subarachnoid haemorrhage
SAH||Spontaneous subarachnoid hemorrhage
SAH||Subarachnoid haemorrhage
SAH||Subarachnoid haemorrhage from ruptured aneurysm
SAH||Subarachnoid hemorrhage
SAH||Subarachnoid hemorrhage from ruptured aneurysm
SAICAR||Succinylaminoimidazole carboxamide riboside
SAMPE||Subacute massive pulmonary embolism
SANE||sexual assault nurse examiner
SAP||Serum acid phosphatase
SAP||Serum amyloid P
SAP||Standardised assessment of personality
SAP||Standardized assessment of personality
SAP||Systemic arterial pressure
SAP||Systolic arterial pressure
SAPHO||Synovitis, acne, pustulosis palmaris, hyperostosis, osteomyelitis syndrome
SAPI||Sphingolipid activator protein I deficiency
SAPS||Simplified acute physiology scale II
SAPS||Simplified acute physiology score
SAPS||simplified acute physiology score
SARA||Scale for Assessment and Rating of Ataxia
SARA||Sexually acquired reactive arthritis
SART||Standard acid reflux test
SAS||Sleep apnea syndrome
SAS||Sleep apnoea syndrome
SAS||Social adjustment scale
SAS||Subarachnoid space
SASSR||Social adjustment scale self
SASZ||Zung's self
SB||Seat belt
SB||Serum bilirubin
SB||Spina bifida
SBAS||Social behavior assessment scale
SBAS||Social behaviour assessment scale
SBD||Seborrheic dermatitis
SBD||Seborrhoeic dermatitis
SBE||Subacute bacterial endocarditis
SBL||Liberation of superior bridging leaflet
SBL||Superior bridging leaflet
SBM||Small bowel meal
SBO||Small bowel obstruction
SBO||Spina bifida occulta
SBP||Spontaneous bacterial peritonitis
SBP||Systemic blood pressure
SBS||Short bowel syndrome
SC||Subcutaneous injection
SC1||self
SCA||Aberrant subclavian artery
SCA||Isolation of subclavian artery
SCA||Superior cerebellar artery
SCAD||Short chain acyl coenzyme A dehydrogenase
SCAD||Short chain acyl
SCAD||short chain acyl
SCAN||Schedules for clinical assessment in neuropsychiatry
SCAR1||spinocerebellar ataxia autosomal recessive 1
SCAR10||autosomal recessive spinocerebellar ataxia type 10
SCAR15||autosomal recessive spinocerebellar ataxia type 15
SCAR16||spinocerebellar ataxia autosomal recessive type 16
SCAR20||autosomal recessive spinocerebellar ataxia type 20
SCAR23||spinocerebellar ataxia autosomal recessive type 23
SCAR5||spinocerebellar ataxia autosomal recessive 5
SCAR6||autosomal recessive spinocerebellar ataxia type 6
SCAR7||autosomal recessive spinocerebellar ataxia type 7
SCARMD||Severe childhood autosomal recessive muscular dystrophy
SCBE||Single contrast barium enema
SCBM||Single contrast barium meal
SCBU||Special care baby unit
SCBU||baby been on
SCC||Acantholytic squamous cell carcinoma of skin
SCC||Clear cell squamous cell carcinoma of skin
SCC||Cutaneous squamous cell carcinoma
SCC||Intraepidermal squamous cell carcinoma
SCC||Semicircular canal
SCC||Small cell carcinoma
SCC||Spinal cord compression
SCC||Squamous cell carcinoma
SCC||Squamous cell carcinoma in situ of skin
SCC||Squamous cell carcinoma of anal margin
SCC||Squamous cell carcinoma of bronchus
SCC||Squamous cell carcinoma of buccal mucosa
SCC||Squamous cell carcinoma of esophagus
SCC||Squamous cell carcinoma of floor of mouth
SCC||Squamous cell carcinoma of gum
SCC||Squamous cell carcinoma of lip
SCC||Squamous cell carcinoma of lung
SCC||Squamous cell carcinoma of oesophagus
SCC||Squamous cell carcinoma of palate
SCC||Squamous cell carcinoma of skin
SCC||Squamous cell carcinoma of tongue
SCC||Squamous cell carcinoma of vulva
SCC||Verrucous squamous cell carcinoma
SCCA||Squamous cell carcinoma antigen
SCCD||superior semicircular canal dehiscence
SCI||Spinal cord injury
SCID||Autosomal recessive severe combined immunodeficiency
SCID||Severe combined immunodeficiency
SCID||Severe combined immunodeficiency with short
SCID||Severe combined immunodeficiency, neutropaenia and thrombocytopaenia
SCID||Severe combined immunodeficiency, neutropenia and thrombocytopenia
SCID||Structured clinical interview for DSM
SCID||X
SCIDX1||severe combined immunodeficiency X
SCJ||Sternoclavicular joint
SCL||Symptom checklist
SCLC||Small cell lung cancer
SCLE||Subacute cutaneous lupus erythematosus
SCO||Subcapsular orchidectomy
SCQ||Situational confidence questionnaire
SCS||Spinal cord stimulation
SCSIT||Southern California sensory integration test
SCT||Sentence comprehension test
SCV||Superior caval vein abnormality
SD||Senile dementia
SD17||cause of death clarif
SD18||cause of death clarif
SD86||GP superan.pay summary
SDA||Sabouraud dextrose agar
SDA||Severe disablement allowance
SDAT||Senile dementia, Alzheimer's type
SDD||Selective decontamination of the digestive tract
SDH||Non
SDH||Non
SDH||Subdural haematoma
SDH||Subdural hematoma
SDL||Simultaneous dichotic listening test
SDLT||Senile dementia of the Lewy body type
SDLT||senile dementia of Lewy body type
SDMT||Symbol digit modalities test
SDNS||Steroid
SDP||Sympathetic dependent pain
SDS||Zung self
SDVP||Standard deviation of phase
SE||Scrambled egg
SEARCH||searching for patterns
SECORD||Severe early childhood onset retinal dystrophy
SECS||Scale of early communication skills
SED||Spondyloepiphyseal dysplasia
SEDC||Spondyloepiphyseal dysplasia congenita
SEDT||Spondyloepiphyseal dysplasia tarda
SEGA||Subependymal giant cell astrocytoma
SEMD||spondyloepimetaphyseal dysplasia, Strudwick type
SEMDG||spondyloepimetaphyseal dysplasia Genevieve type
SEN||Special educational needs
SEN||State enrolled nurse
SENCO||Special educational needs coordinator
SEP||Somatosensory evoked potential
SEP||Somatosensory evoked potentials
SER||smooth endoplasmic reticulum
SERM||Selective estrogen receptor modulator
SERM||Selective oestrogen receptor modulator
SEX||Solitary eruptive xanthogranuloma
SF||Ligation of the saphenofemoral junction
SF||Recommended saturated fat intake
SF||Saturated fat intake
SF||Saturated fat requirement
SF||Saturated fat supplementation
SF||Semliki forest virus infection
SFA||Balloon angioplasty of superficial femoral artery
SFA||Endarterectomy of the superficial femoral artery
SFA||Recommended saturated fatty acid intake
SFA||Saturated fatty acid requirement
SFA||Soundfield audiometry
SFA||Superficial femoral artery
SFA||Superficial femoral artery stenosis
SFA||Thrombolysis of the superficial femoral artery
SFD||Fetus small
SFD||Foetus small
SFD||Small
SFEMG||Single fiber EMG
SFEMG||Single fibre EMG
SFJ||Saphenofemoral junction
SFMPQ||Short form McGill pain questionnaire
SFNP||Small fiber neuropathy
SFTS||Severe Fever with Thrombocytopenia Syndrome
SFV||Semliki Forest virus
SG||Specific gravity
SGA||Small for gestational age fetus
SGA||Small for gestational age foetus
SGAW||Specific airway conductance
SGD||Specific granule deficiency
SGOT||Glutamate oxaloacetate transaminase
SGPT||Glutamate pyruvate transaminase
SGPT||blood level
SGPT||blood measurement
SGPT||glutamate pyruvate transaminase
SGRS||Stockton geriatric rating scale
SGS||Short gut syndrome
SGS||Subglottic stenosis
SGls||Striated glasses
SH||Serum hepatitis
SH||Social history
SHAMT||Safer handling and movement training
SHAPS||Special hospital assessment of personality
SHBG||Sex hormone binding globulin
SHO||Senior house officer
SI||Sensory integration
SI||Sexual intercourse
SI||Small intestine
SI||Small intestine acupuncture points
SI||Spinal injury
SI||Stress incontinence
SI||Stroke index
SIAD||Syndrome of inappropriate antidiuresis
SIADH||Syndrome of inappropriate secretion of antidiuretic hormone
SIB||Self
SIB||Self
SIC||Self
SIC||Self
SIDP||Structured interview for DSM
SIDS||Sudden infant death syndrome
SIJ||Sacroiliac joint
SIJ||Sprain of ligament of sacroiliac joint
SIJ||Sprain of sacroiliac joint
SIL||Surgical induction of labor
SIL||Surgical induction of labour
SIMV||Synchronised intermittent mandatory ventilation
SIMV||Synchronized intermittent mandatory ventilation
SIN||Speech in noise discrimination test
SIP||Sickness impact profile
SIP||Sympathetically independent pain
SIPT||Sensory integration and process test
SIQ||Sleep Inertia Questionnaire
SIRS||System inflammatory response syndrome
SIRS||Systemic inflammatory response syndrome score
SIRT||Selective internal radiation therapy
SISH||silver enhanced in situ hybridisation technique
SISH||silver enhanced in situ hybridization technique
SISI||Short increment sensitivity index test
SIV||Simian immunodeficiency virus
SK||Skimmed milk
SK||Solar keratosis
SKT||Skin tag
SL||Sound level
SLAM||Systemic lupus activity measure
SLE||Saint Louis encephalitis
SLE||Systemic lupus erythematosus
SLE||Systemic lupus erythematosus
SLED||Sustained low
SLEDAI||Systemic lupus erythematosus disease activity index
SLG||Sublingual gland
SLK||Superior limbic keratoconjunctivitis
SLM||Soft lens matter in anterior chamber
SLR||Straight leg raise
SLS||Shrinking lung syndrome
SLT||Speech and language therapist
SLT||Synonym learning test
SLT||selective laser trabeculoplasty
SLTx||Single lung transplant
SM||Simple mastectomy
SM||Skimmed milk
SM||Substance misuser
SM||Systolic murmur
SMA||Balloon angioplasty of the superior mesenteric artery
SMA||Spinal muscular atrophy
SMA||Superior mesenteric artery
SMAE||Superior mesenteric artery embolus
SMAFK||spinal muscular atrophy Finkel type
SMALED||spinal muscular atrophy, lower extremity, dominant
SMARD2||spinal muscular atrophy with respiratory distress type 2
SMAS||Superior mesenteric artery syndrome
SMAST||Short Michigan alcoholism screening test
SMCD||systemic mast cell disease
SMD||Senile macular degeneration
SMD||Submandibular duct
SMD||Submucous diathermy
SMECE||sclerosing mucoepidermoid carcinoma with eosinophilia
SMG||Submandibular gland
SMI||superb microvascular imaging
SMM||Superficial spreading melanoma of skin
SMON||subacute myelo
SMP||Skimmed milk powder
SMP||Sympathetically maintained pain
SMR||Submucous resection
SMR||Submucous resection of nasal septum
SMT||Resection of septomarginal trabeculation
SMT||Septomarginal trabeculation
SMV||Submentovertical projection
SMV||Superior mesenteric vein
SMab||Smooth muscle antibody
SN||School nurse
SN||Sinus node
SN||Staff nurse
SN||Substantia nigra
SN||Supernumerary tooth
SNAP||Strong narrative assessment procedure
SND||Sensorineural deafness
SND||Striatonigral degeneration
SNEM||Subacute necrotising encephalomyelopathy
SNEM||Subacute necrotizing encephalomyelopathy
SNHL||Sensorineural hearing loss
SNP||Single nucleotide polymorphism analysis
SNP||Sodium nitroprusside
SNR||Special needs register
SNS||Sympathetic nervous system
SNUC||sinonasal undifferentiated carcinoma
SO||Superior oblique
SO||Superior oblique click on eye movement
SOA||Seen on arrival
SOAE||Spontaneous oto
SOAE||Tinnitus due to spontaneous oto
SOB||Shortness of breath
SOBAR||Shortness of breath at rest
SOBOE||Shortness of breath on exertion
SODQ||Severity of opiate dependence questionnaire
SOH||Shaft of humerus
SOL||Space
SOM||Secretory otitis media
SOM||Suppurative and unspecified otitis media
SOS||Significant others scale
SOTOF||Structure observation test of function
SOTOF||Structured observation test of function
SOTSS||Superior oblique tendon sheath syndrome
SOV||Sinus of Valsalva
SOV||Sinus of Valsalva abnormality
SOV||Sinus of Valsalva operations
SP||Cochlear summating potential
SP||Ligation of the saphenopopliteal junction
SP||Simultaneous perception
SP||Spleen acupuncture points
SP1B||Pregnancy specific beta 1
SPA||Collection of suprapubic aspirate
SPAX1||autosomal dominant spastic ataxia type 1
SPAX3||autosomal recessive spastic ataxia type 3
SPC||Suprapubic catheter
SPEAR||Selective parenteral and enteral antisepsis regimen
SPEAR||Selective parenteral and enteral regimen
SPECT||Single photon emission computed tomography system
SPET||Single photon emission computed tomography
SPIN||Speech in noise discrimination test
SPL||Supernumerary phantom limb
SPSL||Superficial partial skin loss burn
SR||Normal spontaneous respiration
SR||Removal of oral suture
SR||Schatzki ring
SR||Senior registrar
SR||Sinus rhythm
SR||Slow reversal technique
SR||Spontaneous respiration
SR||Stapedial reflex
SR||Superior rectus
SR||Surgical removal
SR||Surgical removal of tooth
SRD||Stapedial reflex decay test
SREAT||steroid
SREDA||Subclinical rhythmical EEG discharges in adults
SRF||Subretinal fluid
SRH||Single radial haemolysis
SRH||Single radial hemolysis
SRH||Slow reversal hold technique
SRM||Spontaneous rupture of membranes
SRNG||Spectinomycin
SRNG||Spectinomycin
SRNS||Steroid
SROM||Spontaneous rupture of membranes
SRS||Suicide risk scale
SRSV||Small round structured virus
SRT||Stapedial reflex threshold
SRT||superficial radiation therapy
SRUJ||Superior radioulnar joint
SRV||Small round virus
SS||Sagittal split mandibular osteotomy
SS||Short stature
SS||Silk suture
SS||Spinal stenosis
SS||Stainless steel
SS||Systemic sclerosis
SSA||Side
SSB||skeleton
SSD||Source skin distance
